media_r,media_g,media_b,std_r,std_g,std_b,mean_gb,std_mg,density,dissimilarity_dist0_ang0,dissimilarity_dist0_ang1,dissimilarity_dist0_ang2,dissimilarity_dist0_ang3,dissimilarity_dist1_ang0,dissimilarity_dist1_ang1,dissimilarity_dist1_ang2,dissimilarity_dist1_ang3,dissimilarity_dist2_ang0,dissimilarity_dist2_ang1,dissimilarity_dist2_ang2,dissimilarity_dist2_ang3,dissimilarity_dist3_ang0,dissimilarity_dist3_ang1,dissimilarity_dist3_ang2,dissimilarity_dist3_ang3,dissimilarity_dist4_ang0,dissimilarity_dist4_ang1,dissimilarity_dist4_ang2,dissimilarity_dist4_ang3,correlation_dist0_ang0,correlation_dist0_ang1,correlation_dist0_ang2,correlation_dist0_ang3,correlation_dist1_ang0,correlation_dist1_ang1,correlation_dist1_ang2,correlation_dist1_ang3,correlation_dist2_ang0,correlation_dist2_ang1,correlation_dist2_ang2,correlation_dist2_ang3,correlation_dist3_ang0,correlation_dist3_ang1,correlation_dist3_ang2,correlation_dist3_ang3,correlation_dist4_ang0,correlation_dist4_ang1,correlation_dist4_ang2,correlation_dist4_ang3,contrast_dist0_ang0,contrast_dist0_ang1,contrast_dist0_ang2,contrast_dist0_ang3,contrast_dist1_ang0,contrast_dist1_ang1,contrast_dist1_ang2,contrast_dist1_ang3,contrast_dist2_ang0,contrast_dist2_ang1,contrast_dist2_ang2,contrast_dist2_ang3,contrast_dist3_ang0,contrast_dist3_ang1,contrast_dist3_ang2,contrast_dist3_ang3,contrast_dist4_ang0,contrast_dist4_ang1,contrast_dist4_ang2,contrast_dist4_ang3,energy_dist0_ang0,energy_dist0_ang1,energy_dist0_ang2,energy_dist0_ang3,energy_dist1_ang0,energy_dist1_ang1,energy_dist1_ang2,energy_dist1_ang3,energy_dist2_ang0,energy_dist2_ang1,energy_dist2_ang2,energy_dist2_ang3,energy_dist3_ang0,energy_dist3_ang1,energy_dist3_ang2,energy_dist3_ang3,energy_dist4_ang0,energy_dist4_ang1,energy_dist4_ang2,energy_dist4_ang3,homogeneity_dist0_ang0,homogeneity_dist0_ang1,homogeneity_dist0_ang2,homogeneity_dist0_ang3,homogeneity_dist1_ang0,homogeneity_dist1_ang1,homogeneity_dist1_ang2,homogeneity_dist1_ang3,homogeneity_dist2_ang0,homogeneity_dist2_ang1,homogeneity_dist2_ang2,homogeneity_dist2_ang3,homogeneity_dist3_ang0,homogeneity_dist3_ang1,homogeneity_dist3_ang2,homogeneity_dist3_ang3,homogeneity_dist4_ang0,homogeneity_dist4_ang1,homogeneity_dist4_ang2,homogeneity_dist4_ang3,asm_dist0_ang0,asm_dist0_ang1,asm_dist0_ang2,asm_dist0_ang3,asm_dist1_ang0,asm_dist1_ang1,asm_dist1_ang2,asm_dist1_ang3,asm_dist2_ang0,asm_dist2_ang1,asm_dist2_ang2,asm_dist2_ang3,asm_dist3_ang0,asm_dist3_ang1,asm_dist3_ang2,asm_dist3_ang3,asm_dist4_ang0,asm_dist4_ang1,asm_dist4_ang2,asm_dist4_ang3,indice,prediction,max_proba,2da_proba_max,dif_proba,prediction_actual_dif,prediction_actual_conjunta
219.50571,232.851006,250.445895,9.037764,8.971321,5.773614,197.51821899414062,145.8887939453125,0.0131,6.596554,9.920752,8.597917,5.769558,7.244792,4.17144,4.17144,4.447144,5.388444,5.646104,6.489763,9.776046,8.753459,6.07247,6.853006,9.324468,9.324468,5.821398,9.421778,6.969852,0.475861,-0.081883,0.124456,0.542382,0.353474,0.769266,0.769266,0.708256,0.58761,0.541344,0.49352,-0.069097,0.090473,0.50473,0.404127,0.039254,0.039254,0.525677,-0.027841,0.374998,69.472356,143.791667,116.567917,61.328231,86.818576,30.438216,30.438216,38.410486,54.152889,60.600649,67.099157,141.064807,119.622222,65.173671,78.454585,127.295827,127.295827,63.014066,136.354222,83.49026,0.042025,0.04126,0.040002,0.045454,0.041587,0.050449,0.050449,0.050945,0.046859,0.045996,0.042649,0.041414,0.040202,0.044703,0.042569,0.040637,0.040637,0.045186,0.040967,0.041803,0.138473,0.07691,0.109772,0.174566,0.124749,0.23355,0.23355,0.230537,0.185596,0.184556,0.148901,0.085555,0.103505,0.163167,0.140171,0.08852,0.08852,0.17525,0.094088,0.142592,0.001766,0.001702,0.0016,0.002066,0.00173,0.002545,0.002545,0.002595,0.002196,0.002116,0.001819,0.001715,0.001616,0.001998,0.001812,0.001651,0.001651,0.002042,0.001678,0.001748,816.0,4,0.8962510822510822,0.03111111111111111,0.8651399711399711,4,4
216.718963,231.151432,251.450887,7.260886,7.013259,4.903639,152.48431396484375,111.564453125,0.002,5.710053,8.345779,7.32835,4.997166,6.1777,3.925203,3.925203,3.694886,4.35003,4.558897,5.68929,8.313587,7.471014,5.124714,5.799647,7.795122,7.795122,4.957955,7.940966,5.999373,0.379003,-0.247927,0.026886,0.52439,0.280983,0.711803,0.711803,0.708852,0.609825,0.578031,0.406133,-0.241974,-0.014691,0.48105,0.315834,-0.104827,-0.104827,0.509371,-0.187926,0.282927,57.515344,114.33171,89.405869,43.893991,66.324042,26.305691,26.305691,25.800568,34.333333,37.0401,55.318134,113.257065,91.350613,46.30778,60.63161,100.588618,100.588618,43.093182,102.843769,61.409148,0.053472,0.050805,0.049569,0.053503,0.050945,0.05851,0.05851,0.061364,0.057216,0.0568,0.051723,0.051007,0.049995,0.054471,0.052712,0.050145,0.050145,0.054528,0.051405,0.05225,0.20411,0.131507,0.14828,0.189302,0.161472,0.236427,0.236427,0.25653,0.214966,0.200844,0.180306,0.124547,0.132148,0.187652,0.176774,0.136282,0.136282,0.200249,0.118929,0.158446,0.002859,0.002581,0.002457,0.002863,0.002595,0.003423,0.003423,0.003765,0.003274,0.003226,0.002675,0.002602,0.0025,0.002967,0.002779,0.002515,0.002515,0.002973,0.002642,0.00273,817.0,4,0.9826428571428572,0.012,0.9706428571428571,4,4
187.301954,198.195382,223.773535,32.341557,37.254072,36.367197,491.47247314453125,594.6441040039062,0.1048,7.378049,11.9425,13.136923,13.014737,15.509189,8.110503,8.110503,12.279167,16.446263,20.7254,7.331876,11.865575,13.391591,13.294513,15.348148,8.15331,8.15331,5.900521,8.740862,7.078947,0.978723,0.943053,0.917789,0.895817,0.862158,0.962397,0.962397,0.898162,0.833985,0.758382,0.979011,0.942529,0.916224,0.895113,0.863186,0.976078,0.976078,0.987811,0.973392,0.982634,106.521463,283.8575,408.112308,515.737895,681.265946,187.363863,187.363863,503.317708,814.247681,1178.386728,105.109329,286.626488,416.153495,519.145445,675.089947,119.123942,119.123942,60.097396,129.831969,83.943936,0.035325,0.032183,0.031238,0.031893,0.030986,0.03622,0.03622,0.032975,0.030941,0.030003,0.036044,0.032425,0.031074,0.031305,0.030103,0.033544,0.033544,0.033459,0.032695,0.033094,0.185699,0.10942,0.114545,0.14378,0.119216,0.188816,0.188816,0.159513,0.133146,0.122115,0.186898,0.12174,0.106059,0.129837,0.123425,0.162319,0.162319,0.169837,0.126847,0.144266,0.001248,0.001036,0.000976,0.001017,0.00096,0.001312,0.001312,0.001087,0.000957,0.0009,0.001299,0.001051,0.000966,0.00098,0.000906,0.001125,0.001125,0.00112,0.001069,0.001095,818.0,4,0.8909487179487179,0.036397435897435895,0.854551282051282,4,4
104.612356,91.978276,63.307536,27.794753,15.793889,17.805155,442.0699157714844,408.360107421875,0.0631,5.065217,8.819022,11.525084,13.516018,15.060517,6.439024,6.439024,10.35,12.684556,14.048872,5.413228,9.416667,12.207641,14.048753,15.141115,7.598916,7.598916,12.257955,14.931425,16.944862,0.917515,0.748331,0.57036,0.409311,0.265111,0.862083,0.862083,0.629784,0.458692,0.370633,0.89643,0.679751,0.475237,0.353213,0.296144,0.800228,0.800228,0.4699,0.228484,0.070233,56.550901,170.161413,283.105909,379.236842,465.978261,94.887805,94.887805,251.557955,365.577818,424.803258,71.226984,219.111472,360.731451,450.888889,498.731127,137.280217,137.280217,356.564773,506.257603,600.068922,0.042784,0.035405,0.032555,0.031638,0.031184,0.038977,0.038977,0.034025,0.031923,0.030893,0.042767,0.03526,0.033232,0.031882,0.030578,0.037713,0.037713,0.033196,0.031531,0.030711,0.221676,0.143074,0.112225,0.085466,0.073264,0.17821,0.17821,0.124368,0.100174,0.08369,0.232146,0.152263,0.121975,0.105494,0.093578,0.164784,0.164784,0.112774,0.100734,0.082938,0.00183,0.001254,0.00106,0.001001,0.000972,0.001519,0.001519,0.001158,0.001019,0.000954,0.001829,0.001243,0.001104,0.001016,0.000935,0.001422,0.001422,0.001102,0.000994,0.000943,819.0,0,0.43548414756512044,0.2021382257589154,0.23334592180620503,0,0
216.117933,90.127052,121.928267,5.306251,5.288655,5.164147,191.2018280029297,112.398681640625,0.0003,2.945931,5.031909,6.288462,6.740608,6.397436,2.143021,2.143021,2.592793,2.555556,2.736213,3.008959,5.153537,6.429669,6.781763,6.214643,4.962815,4.962815,6.781982,5.112374,3.166113,0.744066,0.277408,-0.099387,-0.247614,-0.140309,0.837863,0.837863,0.774396,0.776727,0.753341,0.726402,0.250607,-0.127051,-0.241588,-0.077221,0.31354,0.31354,-0.253865,0.232661,0.662519,13.636009,38.135043,57.688228,65.248658,59.336386,8.565217,8.565217,11.785586,11.617424,12.798671,14.761478,40.338125,60.651891,66.622492,57.734043,36.239703,36.239703,65.279279,39.623737,17.365449,0.071026,0.060267,0.05993,0.061239,0.060017,0.08235,0.08235,0.07626,0.076899,0.075691,0.070695,0.059591,0.058871,0.060127,0.059245,0.060127,0.060127,0.061507,0.060083,0.071335,0.256711,0.158433,0.124777,0.11484,0.127339,0.382097,0.382097,0.317823,0.324302,0.296628,0.258741,0.157476,0.119783,0.110281,0.135935,0.159859,0.159859,0.10685,0.158292,0.268565,0.005045,0.003632,0.003592,0.00375,0.003602,0.006782,0.006782,0.005816,0.005913,0.005729,0.004998,0.003551,0.003466,0.003615,0.00351,0.003615,0.003615,0.003783,0.00361,0.005089,820.0,5,0.2953768176268176,0.24733694083694086,0.048039876789876756,5,10
161.412162,146.758258,158.343093,44.075528,55.047987,54.448134,780.2222290039062,762.90869140625,0.1269,7.69951,13.9505,18.677551,22.536979,25.795745,9.713424,9.713424,16.95,22.611142,27.380787,7.015779,12.73836,17.237526,20.809295,23.717582,10.366516,10.366516,17.532105,22.351903,26.074653,0.973736,0.914101,0.847675,0.788564,0.736461,0.960244,0.960244,0.876135,0.786427,0.7057,0.979344,0.931191,0.875656,0.824692,0.782053,0.952146,0.952146,0.866547,0.796636,0.742297,149.951471,489.2445,864.314286,1194.356771,1480.774468,228.552036,228.552036,715.545789,1237.88417,1712.328704,118.92998,398.991397,725.755198,1029.958868,1287.676923,275.062343,275.062343,770.428947,1176.694981,1492.184606,0.025664,0.022164,0.021036,0.020389,0.020033,0.023369,0.023369,0.022152,0.021465,0.020485,0.026029,0.022919,0.022176,0.021055,0.020799,0.023793,0.023793,0.022108,0.021312,0.020829,0.194316,0.113384,0.100014,0.084638,0.067265,0.140531,0.140531,0.087372,0.071505,0.052935,0.206188,0.128201,0.101269,0.082814,0.072739,0.150764,0.150764,0.096123,0.083381,0.067483,0.000659,0.000491,0.000443,0.000416,0.000401,0.000546,0.000546,0.000491,0.000461,0.00042,0.000678,0.000525,0.000492,0.000443,0.000433,0.000566,0.000566,0.000489,0.000454,0.000434,821.0,4,0.6825086580086581,0.12057142857142857,0.5619372294372296,4,4
216.980583,95.944032,125.649914,9.534372,10.443794,10.184377,335.9046325683594,250.35914611816406,0.0137,7.648617,13.320853,16.931911,18.464883,18.469736,6.552727,6.552727,9.866162,11.608161,12.738095,5.977381,10.423701,13.275748,14.691752,14.721254,11.416162,11.416162,16.919192,16.412462,15.342491,0.840681,0.538303,0.311482,0.206405,0.16635,0.851204,0.851204,0.61374,0.458918,0.376837,0.925741,0.776085,0.634251,0.53526,0.478428,0.727912,0.727912,0.355229,0.223245,0.176766,174.844664,501.655797,735.19032,831.590301,854.728048,163.920808,163.920808,422.923401,585.164985,663.75641,81.825,247.996753,408.183555,522.610969,589.593206,299.886465,299.886465,706.479798,843.422554,884.047619,0.041395,0.035418,0.036816,0.03976,0.036318,0.048617,0.048617,0.044521,0.045017,0.042655,0.041012,0.035735,0.038288,0.040087,0.036681,0.036065,0.036065,0.040029,0.035443,0.04031,0.158756,0.096749,0.065288,0.06403,0.065307,0.243045,0.243045,0.201468,0.203619,0.179024,0.173796,0.096868,0.07279,0.070659,0.080873,0.087262,0.087262,0.064174,0.0904,0.159823,0.001714,0.001254,0.001355,0.001581,0.001319,0.002364,0.002364,0.001982,0.002027,0.001819,0.001682,0.001277,0.001466,0.001607,0.001346,0.001301,0.001301,0.001602,0.001256,0.001625,822.0,1,0.34077478077478074,0.28106870906870907,0.05970607170607167,1,1
221.9869,236.796943,252.766376,5.473222,5.384783,3.052668,106.72052764892578,58.109710693359375,0.0011,5.097394,7.393162,6.352593,4.399691,5.523349,3.462963,3.462963,3.393846,3.895,4.028986,5.142857,7.474286,6.684524,4.319876,5.324675,6.972934,6.972934,4.232308,7.273333,5.423913,0.314458,-0.400515,-0.059882,0.498497,0.196652,0.680942,0.680942,0.684665,0.592819,0.593759,0.352981,-0.34711,-0.09153,0.504595,0.325242,-0.195297,-0.195297,0.522551,-0.308312,0.27151,43.577503,88.287749,66.764444,31.695988,50.766506,20.417379,20.417379,20.089231,26.181667,26.521739,43.120879,89.96,72.404762,33.26087,45.444805,76.10114,76.10114,30.14,81.526667,46.181159,0.061835,0.061683,0.059582,0.064011,0.060435,0.069363,0.069363,0.069886,0.065986,0.066328,0.05982,0.061594,0.059197,0.063617,0.059259,0.061104,0.061104,0.063739,0.058996,0.060288,0.192094,0.137456,0.151206,0.202417,0.167662,0.258974,0.258974,0.268709,0.226901,0.201832,0.173515,0.135261,0.134193,0.22512,0.166145,0.135221,0.135221,0.219725,0.123481,0.155286,0.003824,0.003805,0.00355,0.004097,0.003652,0.004811,0.004811,0.004884,0.004354,0.004399,0.003578,0.003794,0.003504,0.004047,0.003512,0.003734,0.003734,0.004063,0.003481,0.003635,823.0,4,0.988,0.012,0.976,4,4
178.690964,168.925904,123.134337,20.750243,21.649395,18.933349,383.8271179199219,452.6112060546875,0.062,3.457428,6.36494,8.732987,10.689855,12.416996,4.402315,4.402315,7.26354,9.493428,11.388889,4.627664,8.440631,11.418605,13.742954,15.466401,6.268981,6.268981,10.653288,13.543478,15.389418,0.975371,0.920317,0.851014,0.780936,0.715627,0.962406,0.962406,0.889872,0.808172,0.726937,0.956647,0.855253,0.734204,0.62491,0.54922,0.913322,0.913322,0.755198,0.634814,0.580107,34.390399,111.516651,208.427694,304.915942,393.58004,51.154167,51.154167,145.611702,245.320526,337.457672,58.853515,190.815399,339.640721,465.862488,546.745645,117.993981,117.993981,323.942456,466.673913,515.987302,0.065946,0.053338,0.049108,0.046041,0.044883,0.0564,0.0564,0.049451,0.04701,0.044861,0.061006,0.049273,0.044993,0.043115,0.040698,0.054206,0.054206,0.046033,0.042986,0.039554,0.354187,0.231997,0.194349,0.166445,0.157936,0.282822,0.282822,0.206563,0.179968,0.148515,0.289804,0.188138,0.156812,0.135661,0.120004,0.246442,0.246442,0.175198,0.150125,0.120834,0.004349,0.002845,0.002412,0.00212,0.002014,0.003181,0.003181,0.002445,0.00221,0.002013,0.003722,0.002428,0.002024,0.001859,0.001656,0.002938,0.002938,0.002119,0.001848,0.001564,824.0,0,0.3078162752280399,0.2165952380952381,0.0912210371328018,0,0
193.145161,190.365806,154.800645,8.042,7.320303,7.31077,181.24192810058594,323.7685241699219,0.0174,2.677812,4.674357,6.146939,7.300093,8.276697,4.047872,4.047872,6.36494,7.832367,8.880808,3.169271,5.352837,6.774909,7.747222,8.628788,3.150709,3.150709,4.453747,4.992271,5.378283,0.97535,0.919762,0.848702,0.772944,0.696672,0.932845,0.932845,0.806083,0.678361,0.563012,0.967011,0.894805,0.813893,0.737894,0.662186,0.964397,0.964397,0.917199,0.885677,0.85599,22.880156,71.797693,130.217687,188.365955,244.220693,59.617021,59.617021,158.50185,245.612077,317.337374,30.44184,93.172872,158.240489,214.283333,266.904356,31.620567,31.620567,67.362165,84.211594,95.385354,0.11112,0.090007,0.084203,0.081938,0.081149,0.094456,0.094456,0.084474,0.083097,0.08403,0.100368,0.085712,0.082775,0.083538,0.081977,0.092053,0.092053,0.083421,0.082838,0.083771,0.44118,0.316853,0.268522,0.242602,0.227464,0.341189,0.341189,0.264221,0.24112,0.234623,0.38951,0.280767,0.257598,0.252009,0.239863,0.359003,0.359003,0.274166,0.257916,0.249113,0.012348,0.008101,0.00709,0.006714,0.006585,0.008922,0.008922,0.007136,0.006905,0.007061,0.010074,0.007347,0.006852,0.006979,0.00672,0.008474,0.008474,0.006959,0.006862,0.007018,825.0,4,0.5891428571428572,0.24683333333333335,0.34230952380952384,4,4
165.023256,61.074419,95.572093,14.206858,6.595139,6.137734,117.72279357910156,58.80363464355469,0.0005,1.539881,2.558266,3.140767,3.497848,3.815965,2.077703,2.077703,2.779915,2.581203,2.523052,1.563816,2.523617,3.119114,3.603129,4.078947,2.106081,2.106081,3.254986,4.303759,5.511924,0.982224,0.954593,0.931651,0.91691,0.904126,0.969451,0.969451,0.946174,0.951984,0.953296,0.982821,0.957083,0.934449,0.91283,0.887578,0.970858,0.970858,0.929747,0.880423,0.812403,4.547132,11.368564,16.85784,20.337159,23.277901,7.656081,7.656081,12.816952,10.931579,10.262321,4.400658,10.74359,16.106648,21.128023,26.726608,7.322297,7.322297,16.911681,27.959398,43.313196,0.075805,0.060787,0.056014,0.05283,0.05111,0.067152,0.067152,0.059067,0.058709,0.060091,0.073112,0.060454,0.055096,0.053236,0.050819,0.064724,0.064724,0.054632,0.050052,0.048176,0.475854,0.330239,0.279316,0.255333,0.221357,0.379434,0.379434,0.296082,0.313078,0.316384,0.456734,0.325018,0.271128,0.239696,0.21344,0.36319,0.36319,0.258178,0.18792,0.131476,0.005746,0.003695,0.003138,0.002791,0.002612,0.004509,0.004509,0.003489,0.003447,0.003611,0.005345,0.003655,0.003036,0.002834,0.002583,0.004189,0.004189,0.002985,0.002505,0.002321,826.0,5,0.5839060939060938,0.1464010989010989,0.43750499500499496,5,5
222.858089,236.778619,252.345317,6.138477,6.205271,4.037309,139.43141174316406,109.5954360961914,0.0085,5.412758,7.866496,7.038893,4.987805,6.283624,3.7,3.7,3.898785,4.458748,4.641892,5.356875,7.814744,7.033553,5.088514,5.956944,7.327564,7.327564,4.950742,7.441679,5.62012,0.489479,-0.029944,0.15823,0.530242,0.302161,0.769657,0.769657,0.712956,0.626425,0.584405,0.500963,-0.02642,0.124846,0.495354,0.343181,0.09474,0.09474,0.539723,-0.01421,0.366739,52.228268,104.622593,85.011206,46.757453,68.499652,23.141026,23.141026,28.338731,35.521337,37.47973,50.534375,103.100641,85.550658,48.029054,62.052778,91.033974,91.033974,45.479757,96.716216,58.966967,0.057144,0.05433,0.054353,0.058744,0.054217,0.064342,0.064342,0.064234,0.061297,0.060376,0.057725,0.055324,0.054558,0.059363,0.056645,0.054551,0.054551,0.059306,0.054763,0.057666,0.193577,0.134205,0.134783,0.198914,0.153102,0.247497,0.247497,0.245489,0.210195,0.198901,0.204772,0.133959,0.146876,0.200043,0.166475,0.150759,0.150759,0.193327,0.142472,0.179822,0.003265,0.002952,0.002954,0.003451,0.002939,0.00414,0.00414,0.004126,0.003757,0.003645,0.003332,0.003061,0.002977,0.003524,0.003209,0.002976,0.002976,0.003517,0.002999,0.003325,827.0,4,0.8796190476190476,0.05,0.8296190476190476,4,4
217.250857,231.385714,250.941143,8.243331,7.742522,5.131913,183.1817169189453,218.0200653076172,0.0003,7.03951,10.909091,11.099636,9.178479,10.094318,4.048433,4.048433,4.059193,4.753846,5.205282,7.36443,11.318619,11.087808,9.110248,11.201887,10.685897,10.685897,8.959674,13.835385,13.583433,0.959488,0.884775,0.824081,0.771984,0.697834,0.988589,0.988589,0.986081,0.978327,0.971487,0.953843,0.868604,0.800436,0.740774,0.648905,0.88206,0.88206,0.759542,0.576152,0.432381,104.410839,286.558289,422.959273,529.674212,679.032955,28.104701,28.104701,31.356271,44.361538,52.338535,118.371419,323.298683,471.614659,588.467259,765.284906,291.624644,291.624644,551.419164,907.838462,1142.172469,0.040684,0.040867,0.038755,0.042866,0.042273,0.049116,0.049116,0.050391,0.047246,0.046528,0.041058,0.040726,0.039155,0.044577,0.040854,0.040358,0.040358,0.044003,0.039499,0.040674,0.145984,0.103,0.10647,0.164823,0.165656,0.221191,0.221191,0.237167,0.21489,0.189166,0.144051,0.096475,0.110851,0.173687,0.138042,0.106487,0.106487,0.180176,0.096127,0.130497,0.001655,0.00167,0.001502,0.001837,0.001787,0.002412,0.002412,0.002539,0.002232,0.002165,0.001686,0.001659,0.001533,0.001987,0.001669,0.001629,0.001629,0.001936,0.00156,0.001654,828.0,4,0.9405454545454546,0.022333333333333334,0.9182121212121213,4,4
226.019787,212.493912,228.726027,25.042422,56.088973,41.073785,760.6248168945312,1055.862060546875,0.1073,10.091426,18.573996,25.343074,30.791574,35.536932,10.503171,10.503171,17.58804,22.808362,26.692683,9.210336,16.49418,22.027642,26.578889,30.524786,12.371036,12.371036,19.870432,25.803136,32.596951,0.958994,0.861068,0.745191,0.637542,0.542149,0.944738,0.944738,0.834404,0.730373,0.650672,0.966963,0.892722,0.808371,0.729088,0.658861,0.923242,0.923242,0.808389,0.715746,0.600622,304.973657,1022.244186,1852.344156,2607.001109,3264.151705,409.681818,409.681818,1208.709856,1929.840883,2453.745122,247.778811,804.039153,1434.738753,2028.222222,2551.39886,569.099366,569.099366,1399.844961,2038.958769,2814.934756,0.063944,0.053229,0.04862,0.048004,0.047504,0.057383,0.057383,0.052074,0.051875,0.053117,0.061347,0.052214,0.051659,0.049768,0.049694,0.057353,0.057353,0.053598,0.053138,0.05025,0.263338,0.186781,0.146725,0.132388,0.124931,0.242253,0.242253,0.191306,0.173556,0.168885,0.256103,0.18634,0.175507,0.158952,0.14806,0.216763,0.216763,0.169444,0.162729,0.143693,0.004089,0.002833,0.002364,0.002304,0.002257,0.003293,0.003293,0.002712,0.002691,0.002821,0.003763,0.002726,0.002669,0.002477,0.002469,0.003289,0.003289,0.002873,0.002824,0.002525,829.0,4,0.8016666666666667,0.042666666666666665,0.7590000000000001,4,4
190.791667,85.042262,114.552381,29.900122,22.852764,21.460919,288.88275146484375,299.4205322265625,0.0339,3.37483,5.965772,7.808038,8.983559,9.716972,5.140611,5.140611,8.186957,9.306566,10.387421,2.873641,5.105093,6.777936,8.160853,9.266865,2.786772,2.786772,3.957488,4.588384,5.494715,0.978763,0.932937,0.879496,0.827989,0.778021,0.947445,0.947445,0.849247,0.754225,0.652946,0.984681,0.951101,0.908338,0.860403,0.809177,0.987135,0.987135,0.974936,0.965962,0.951199,21.694432,68.293247,122.442553,174.386847,224.828303,53.568918,53.568918,152.488406,246.592424,345.456131,15.664402,49.856019,93.165246,141.63469,193.068452,13.120722,13.120722,25.410628,34.326768,49.005285,0.038999,0.03224,0.030038,0.029471,0.029454,0.033621,0.033621,0.030346,0.031006,0.033717,0.041467,0.033634,0.03092,0.03013,0.029108,0.041686,0.041686,0.036984,0.035727,0.033808,0.271069,0.168422,0.132347,0.1191,0.120389,0.195484,0.195484,0.140708,0.148848,0.186505,0.310689,0.18773,0.155456,0.133279,0.123992,0.296083,0.296083,0.216792,0.198291,0.170821,0.001521,0.001039,0.000902,0.000869,0.000868,0.00113,0.00113,0.000921,0.000961,0.001137,0.001719,0.001131,0.000956,0.000908,0.000847,0.001738,0.001738,0.001368,0.001276,0.001143,830.0,5,0.37440522875816995,0.1799126984126984,0.19449253034547154,5,5
206.084402,218.330182,244.075625,18.327217,21.97097,18.944632,284.9648742675781,444.0142822265625,0.0209,7.004808,10.539448,10.136134,8.586798,10.533654,5.616176,5.616176,7.182564,9.132653,10.954955,6.838355,10.619024,10.478845,8.734248,10.296834,8.888725,8.888725,5.788718,9.560687,7.104167,0.930915,0.836722,0.803321,0.783727,0.698973,0.919028,0.919028,0.792453,0.649263,0.482446,0.932167,0.827704,0.784193,0.763046,0.676378,0.897931,0.897931,0.950674,0.861973,0.912664,88.013462,201.607495,235.668522,251.789501,340.730235,98.813235,98.813235,236.26359,376.739527,530.605856,85.482066,207.850244,250.31558,264.901931,350.200311,123.923039,123.923039,54.836923,139.88507,80.025338,0.039794,0.03677,0.037318,0.041388,0.038671,0.046578,0.046578,0.045854,0.043624,0.041767,0.040368,0.036862,0.036856,0.040772,0.038699,0.03703,0.03703,0.041611,0.037431,0.039769,0.151561,0.092177,0.110357,0.157149,0.124198,0.218655,0.218655,0.211437,0.175412,0.146872,0.147758,0.095539,0.103705,0.148156,0.133174,0.11325,0.11325,0.166325,0.101613,0.136863,0.001584,0.001352,0.001393,0.001713,0.001495,0.002169,0.002169,0.002103,0.001903,0.001745,0.00163,0.001359,0.001358,0.001662,0.001498,0.001371,0.001371,0.001731,0.001401,0.001582,831.0,4,0.8902890442890441,0.06200000000000001,0.828289044289044,4,4
138.356773,141.181347,170.573649,40.308066,49.993964,42.741112,825.7801513671875,802.4495239257812,0.1503,7.040016,12.620816,16.997918,20.58801,24.079896,11.595997,11.595997,20.31617,27.022626,32.80463,7.875,14.005728,18.599916,22.286752,26.149913,6.303105,6.303105,6.850638,8.643301,8.839352,0.971504,0.90659,0.825859,0.73868,0.648571,0.911439,0.911439,0.725661,0.543774,0.400827,0.963695,0.883716,0.788738,0.686207,0.581353,0.977448,0.977448,0.971888,0.957821,0.956568,108.255702,357.032245,669.314452,1009.814201,1364.114633,336.432598,336.432598,1049.17234,1754.057232,2313.836111,136.99359,439.287234,798.573161,1186.183333,1583.322115,85.742647,85.742647,107.780851,163.15528,169.570833,0.032604,0.027257,0.026048,0.025161,0.024478,0.031425,0.031425,0.027684,0.025393,0.024105,0.033033,0.02737,0.025556,0.025604,0.02487,0.030299,0.030299,0.028287,0.026488,0.02635,0.210345,0.146636,0.111429,0.099899,0.091325,0.187728,0.187728,0.135947,0.11424,0.091327,0.210859,0.137648,0.118993,0.11685,0.102366,0.20295,0.20295,0.168672,0.137484,0.131685,0.001063,0.000743,0.000679,0.000633,0.000599,0.000988,0.000988,0.000766,0.000645,0.000581,0.001091,0.000749,0.000653,0.000656,0.000619,0.000918,0.000918,0.0008,0.000702,0.000694,832.0,0,0.2240284160284161,0.2102515262515262,0.0137768897768899,10,10
135.798206,116.520179,114.443946,29.246511,31.401755,31.872929,366.14349365234375,266.10357666015625,0.0493,6.732337,12.145833,16.318892,19.978198,23.236607,8.16129,8.16129,14.075556,18.634013,22.546512,6.024022,10.714894,14.517975,17.678571,20.494878,9.181627,9.181627,15.486667,20.047022,24.173588,0.954029,0.847953,0.7241,0.604981,0.494874,0.940464,0.940464,0.815246,0.675785,0.548698,0.968657,0.902755,0.826373,0.753943,0.684224,0.915244,0.915244,0.765887,0.629676,0.494794,127.21875,414.5625,738.970881,1039.251453,1307.709821,163.69986,163.69986,496.525926,849.452194,1154.307309,87.415923,268.97305,475.666911,666.900456,847.988968,232.745442,232.745442,624.954815,952.584639,1244.648671,0.031774,0.027534,0.025676,0.024532,0.024293,0.029495,0.029495,0.026887,0.026034,0.025342,0.033176,0.028743,0.02772,0.026465,0.025813,0.029298,0.029298,0.026733,0.025898,0.025213,0.230912,0.135266,0.114728,0.100347,0.069638,0.166456,0.166456,0.105954,0.093812,0.070169,0.229968,0.144149,0.114688,0.09612,0.081654,0.167117,0.167117,0.102505,0.089069,0.071813,0.00101,0.000758,0.000659,0.000602,0.00059,0.00087,0.00087,0.000723,0.000678,0.000642,0.001101,0.000826,0.000768,0.0007,0.000666,0.000858,0.000858,0.000715,0.000671,0.000636,833.0,5,0.32223015873015876,0.17276745476745478,0.14946270396270397,5,5
